date,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2020-07-01,IA,3155070,1830.6920271733538,0.007685065158733902,0.05298404523949498,29451,717
2020-07-02,IA,3155070,1830.4141543348935,0.00783253447972892,0.053564195332626005,30209,718
2020-07-03,IA,3155070,1813.3733477217265,0.00796380607409482,0.05413894433905747,30429,720
2020-07-04,IA,3155070,1798.3082993121247,0.008082192601594335,0.05470891847570488,31041,721
2020-07-05,IA,3155070,1776.0864457373766,0.008179653944842241,0.05527184939189291,31353,721
2020-07-06,IA,3155070,1744.0285421238582,0.008255382976107601,0.05582461954980505,31657,723
2020-07-07,IA,3155070,1720.320055040654,0.008319560751160724,0.05636987529850179,32029,725
2020-07-08,IA,3155070,1746.5626991018767,0.008375409820626126,0.05692344865792072,32509,735
2020-07-09,IA,3155070,1730.681006732079,0.008416359886496706,0.057471988312106544,33240,739
2020-07-10,IA,3155070,1709.104074816332,0.00843561263291515,0.05801368915386801,33984,743
2020-07-11,IA,3155070,1684.089640057336,0.008429246229875125,0.05854746166606499,34647,748
2020-07-12,IA,3155070,1681.977374317104,0.008409466727913973,0.059080564695258346,35071,750
2020-07-13,IA,3155070,1678.634138858626,0.008376528579809637,0.05961260808537604,35529,754
2020-07-14,IA,3155070,1664.3882645712224,0.0083231799964732,0.06014013624309401,35849,757
2020-07-15,IA,3155070,1635.5961641572471,0.008254731664925283,0.06065853873944345,36291,762
2020-07-16,IA,3155070,1620.9672358076011,0.008188259354844761,0.06117230459433972,37132,778
2020-07-17,IA,3155070,1617.0357355817036,0.008120629026911247,0.06168482435953723,37722,784
2020-07-18,IA,3155070,1614.2276836485923,0.008057509773115567,0.06219645411217302,37907,787
2020-07-19,IA,3155070,1604.6612821052129,0.007996133316426204,0.06270505179213107,38723,794
2020-07-20,IA,3155070,1591.6379552764179,0.00793767233443184,0.06320952172632473,39166,797
2020-07-21,IA,3155070,1581.226034189088,0.007886072050465154,0.06371069160027018,39474,802
2020-07-22,IA,3155070,1572.0160865649991,0.007839067081169495,0.06420894237967127,39793,808
2020-07-23,IA,3155070,1563.0867868427417,0.007780914358009903,0.0647043630159306,40634,818
2020-07-24,IA,3155070,1546.4980430009934,0.007722537534759995,0.06519452584686652,41271,823
2020-07-25,IA,3155070,1539.8877929238447,0.007668904403991901,0.0656825935578599,41671,826
2020-07-26,IA,3155070,1517.934868459902,0.007616241619458616,0.0661637032855236,42200,827
2020-07-27,IA,3155070,1489.5510422326947,0.007555252059136846,0.06663581675439519,42554,833
2020-07-28,IA,3155070,1474.8441857603696,0.007490660797105177,0.0671032688824812,42777,839
2020-07-29,IA,3155070,1495.8206031920402,0.007437233246724621,0.06757736948981861,43277,846
2020-07-30,IA,3155070,1531.2224577118257,0.007404151981825452,0.06806269072126889,44038,857
2020-07-31,IA,3155070,1574.2282590793511,0.007389338054803784,0.0685616426491435,44582,867
2020-08-01,IA,3155070,1609.3508181604934,0.0073869023188545945,0.06907172667839181,44976,872
2020-08-02,IA,3155070,1636.281500728034,0.0073938922801167675,0.06959034639228978,45492,876
2020-08-03,IA,3155070,1690.3305311148324,0.0074210451638910165,0.07012609695602207,45841,882
2020-08-04,IA,3155070,1765.7917171285167,0.007476243229814148,0.07068576495613886,46042,888
2020-08-05,IA,3155070,1792.6656634601877,0.007543259058075044,0.07125395065834521,46659,899
2020-08-06,IA,3155070,1798.9771843231304,0.0076151944185450585,0.07182413679821632,47361,908
2020-08-07,IA,3155070,1808.803376420296,0.007693074335496998,0.07239743735142759,47865,913
2020-08-08,IA,3155070,1854.1928984611238,0.007790598274889826,0.07298512412175634,48283,925
2020-08-09,IA,3155070,1966.051654960836,0.007925670987075924,0.07360826454493581,48789,930
2020-08-10,IA,3155070,2131.8450702470686,0.008120249935177603,0.07428395322070118,49071,933
2020-08-11,IA,3155070,2283.9706062724226,0.008372041357884462,0.07500785811227964,49329,940
2020-08-12,IA,3155070,2453.0844743586217,0.008682094792070789,0.07578536367455199,49806,951
2020-08-13,IA,3155070,2667.3599705760066,0.009053414403801736,0.07663078389362035,50336,959
2020-08-14,IA,3155070,2893.7320372539725,0.009485262058383773,0.07754795277965267,50932,966
2020-08-15,IA,3155070,3081.7221342948296,0.009963062511373875,0.07852470516051738,51793,973
2020-08-16,IA,3155070,3198.0545015375455,0.010466602427564975,0.07953832910595679,52428,975
2020-08-17,IA,3155070,3190.475137155213,0.010959204378211768,0.08054955077050155,52722,981
2020-08-18,IA,3155070,3151.5357119616533,0.011422333621254497,0.08154843057727656,52951,989
2020-08-19,IA,3155070,3125.3987316191156,0.011853261307325043,0.08253902626346392,53288,1006
2020-08-20,IA,3155070,3033.1987778554017,0.01224644849949359,0.08350039915783881,54015,1014
2020-08-21,IA,3155070,2918.2598943305516,0.012601205354335928,0.08442534215255226,55006,1021
2020-08-22,IA,3155070,2796.7527344634304,0.012914336079816863,0.08531177343124448,55735,1031
2020-08-23,IA,3155070,2672.820952703144,0.01317380038781701,0.08615892450957337,56275,1036
2020-08-24,IA,3155070,2605.4309418506045,0.013376451766990776,0.08698471631192659,56633,1044
2020-08-25,IA,3155070,2523.256633878223,0.01350050973199033,0.08778446295269152,57294,1052
2020-08-26,IA,3155070,2386.0348195420092,0.01353285900261494,0.08854071711489458,58235,1067
2020-08-27,IA,3155070,2286.526966093724,0.013480068570622974,0.08926543224517497,59786,1083
2020-08-28,IA,3155070,2169.3534784784183,0.013322225324007973,0.08995300921762835,60971,1095
2020-08-29,IA,3155070,2058.177068591321,0.013057396027459036,0.09060534880711171,61749,1108
2020-08-30,IA,3155070,1998.9330061724436,0.012714205819912967,0.09123891098043034,62720,1113
2020-08-31,IA,3155070,1939.4942098540264,0.012315304910683212,0.09185363401664001,63328,1116
2020-09-01,IA,3155070,1944.9764422840033,0.01192054387689594,0.0924700946473975,63919,1123
2020-09-02,IA,3155070,2010.6554944720065,0.011558941688199762,0.09310737226547634,64645,1126
2020-09-03,IA,3155070,2054.543298453264,0.011219533867401538,0.09375856013086546,65523,1135
2020-09-04,IA,3155070,2150.4179225005673,0.010939736317630904,0.09444013547546973,66614,1141
2020-09-05,IA,3155070,2261.231929052757,0.010731491186689975,0.09515683333924224,67642,1161
2020-09-06,IA,3155070,2358.527122817534,0.01059259550081109,0.09590436893205556,68291,1165
2020-09-07,IA,3155070,2467.668318920352,0.010527572336893082,0.09668649684646645,68684,1168
2020-09-08,IA,3155070,2524.17448719448,0.010501818089077304,0.0974865344010039,69139,1180
2020-09-09,IA,3155070,2560.751850410727,0.01051370220465398,0.0982981651573455,69503,1194
2020-09-10,IA,3155070,2616.1910199401723,0.010586650253476404,0.099127367368371,70405,1207
2020-09-11,IA,3155070,2623.319264652594,0.010693396632656222,0.0999588288778312,71133,1211
2020-09-12,IA,3155070,2615.315916935381,0.010834744507174683,0.10078775372480302,71706,1217
2020-09-13,IA,3155070,2598.6793828166838,0.011006056812202895,0.1016114056193146,72490,1218
2020-09-14,IA,3155070,2561.2399897479327,0.011184280111075976,0.10242319109150633,72876,1224
2020-09-15,IA,3155070,2538.057713618308,0.011373994920498362,0.10322762893713838,73277,1234
2020-09-16,IA,3155070,2511.77630407278,0.011553642237923578,0.10402373688532107,74080,1237
2020-09-17,IA,3155070,2471.9291253756714,0.011699842997622622,0.10480721526309895,75028,1251
2020-09-18,IA,3155070,2448.36620610857,0.011824665238541303,0.10558322536940677,76211,1260
2020-09-19,IA,3155070,2430.0257982493104,0.011913287004698235,0.10635342248016795,77058,1264
2020-09-20,IA,3155070,2394.056198477733,0.011955385680615082,0.10711221901985733,77679,1265
2020-09-21,IA,3155070,2379.4022995778823,0.01196200207161761,0.10786637100367319,78339,1274
2020-09-22,IA,3155070,2374.0919048417236,0.011932343010462509,0.10861883985692897,78887,1286
2020-09-23,IA,3155070,2381.2021905110164,0.01188702791549363,0.10937356231649754,79923,1294
2020-09-24,IA,3155070,2426.633080584631,0.011844518947443445,0.11014268410478897,81071,1302
2020-09-25,IA,3155070,2494.770921066995,0.011806034825419786,0.1109334021937908,82045,1307
2020-09-26,IA,3155070,2569.0789755496808,0.011788843356101229,0.11174767223393244,82944,1311
2020-09-27,IA,3155070,2662.2532549062635,0.011803720153754173,0.1125914738785572,83636,1314
2020-09-28,IA,3155070,2749.130915127189,0.011851405793790846,0.11346281141310546,84002,1320
2020-09-29,IA,3155070,2875.400386138722,0.011950978987536403,0.11437417007904273,84476,1328
2020-09-30,IA,3155070,2996.078777530462,0.012096148845546573,0.11532377778268495,85596,1344
2020-10-01,IA,3155070,3069.1891536636117,0.012272820947779118,0.1162965578331002,86634,1360
2020-10-02,IA,3155070,3103.0708332452255,0.012472861424811183,0.11728007668791016,87559,1372
2020-10-03,IA,3155070,3128.0169321360568,0.012688276843812183,0.11827150221321896,88470,1377
2020-10-04,IA,3155070,3161.6721608758535,0.01292017228911975,0.11927359476928771,89096,1382
2020-10-05,IA,3155070,3205.577719696183,0.013177384180208836,0.12028960320006617,89460,1389
2020-10-06,IA,3155070,3157.6271351270443,0.01342404268082821,0.12129041368450139,89934,1400
2020-10-07,IA,3155070,3135.773655710512,0.013665457847803517,0.12228429770473247,90884,1415
2020-10-08,IA,3155070,3153.5665304068593,0.013910258863278877,0.1232838211797764,92145,1421
2020-10-09,IA,3155070,3218.2027277147795,0.014161147004312246,0.1243038311091012,93187,1437
2020-10-10,IA,3155070,3312.199747024942,0.01442023121669357,0.12535363341048436,94271,1455
2020-10-11,IA,3155070,3432.7575550854276,0.014693974296731653,0.12644164653066406,95346,1460
2020-10-12,IA,3155070,3570.8747331809604,0.014981962036551907,0.12757343591510908,95809,1472
2020-10-13,IA,3155070,3826.70764355801,0.015323500173084797,0.12878631158619025,96338,1485
2020-10-14,IA,3155070,4124.813165684737,0.01571950177670881,0.13009367185575155,97384,1497
2020-10-15,IA,3155070,4478.152749103615,0.016189245386699445,0.1315130231693844,98717,1506
2020-10-16,IA,3155070,4855.452049273843,0.016755401730492208,0.1330519595635924,99946,1523
2020-10-17,IA,3155070,5226.908306380118,0.017428552396922713,0.13470862908483283,101103,1527
2020-10-18,IA,3155070,5594.669410182351,0.018210358340387135,0.13648186055360606,101960,1528
2020-10-19,IA,3155070,6085.436843622788,0.019137046078772316,0.13841064084806,102517,1538
2020-10-20,IA,3155070,6551.179221843245,0.020197435072407025,0.14048703827247316,103011,1555
2020-10-21,IA,3155070,7037.733713640553,0.021427235545459448,0.1427176492299608,104190,1584
2020-10-22,IA,3155070,7535.747997579545,0.022821808198956527,0.145106105903689,105625,1601
2020-10-23,IA,3155070,8200.379439313529,0.024421396451802475,0.14770521763157887,106874,1620
2020-10-24,IA,3155070,8961.882015769836,0.02624185662798084,0.15054568773708205,108514,1631
2020-10-25,IA,3155070,9891.236907514129,0.0283270836310233,0.15368071704150765,109657,1634
2020-10-26,IA,3155070,10659.273285251726,0.03061752908236552,0.1570591756130296,110404,1648
2020-10-27,IA,3155070,11488.617180141355,0.03312705896504971,0.16070049488015878,111261,1661
2020-10-28,IA,3155070,12244.5491611082,0.035795095337475734,0.16458140692366596,113042,1682
2020-10-29,IA,3155070,12907.29712848854,0.03857870519805056,0.16867237705380206,114982,1693
2020-10-30,IA,3155070,13184.185650515557,0.04133808388106296,0.17285110705044734,117185,1706
2020-10-31,IA,3155070,13283.270994849561,0.04400928260108366,0.17706124216467606,119755,1716
2020-11-01,IA,3155070,12964.584701427963,0.04646174051645412,0.18117036960128696,121967,1717
2020-11-02,IA,3155070,12606.866270502805,0.04868425756372104,0.1851661181173271,123372,1741
2020-11-03,IA,3155070,12062.488866030879,0.050578685269733296,0.18898932611779334,124464,1763
2020-11-04,IA,3155070,11400.741712972836,0.05211575496743559,0.1926027932399088,126740,1787
2020-11-05,IA,3155070,10673.056572409416,0.05326797119679623,0.1959856204267571,130732,1802
2020-11-06,IA,3155070,10128.94042886647,0.05408988400104049,0.19919598990472953,133510,1818
2020-11-07,IA,3155070,9582.665371274028,0.0545279997740536,0.20223321740563252,137228,1829
2020-11-08,IA,3155070,9310.777834645078,0.054638582366159406,0.20518427010324147,140541,1842
2020-11-09,IA,3155070,9065.6303861263,0.05437690623175103,0.20805762327325872,144922,1849
2020-11-10,IA,3155070,8752.28835959872,0.05377248701897508,0.21083166263200473,147656,1874
2020-11-11,IA,3155070,8434.39566803819,0.05280445096522567,0.21350494584538451,151953,1899
2020-11-12,IA,3155070,8126.068525851296,0.051499097792314485,0.21608050471598048,155603,1930
2020-11-13,IA,3155070,7713.040277837464,0.049852777155798944,0.21852515420960106,159635,1948
2020-11-14,IA,3155070,7341.865552861666,0.04800105275740084,0.22085215980784823,163728,1972
2020-11-15,IA,3155070,6836.966323921648,0.04595789534063104,0.22301913750530714,167282,1985
2020-11-16,IA,3155070,6246.435839962156,0.04382857685911848,0.22499894646040547,169353,1991
2020-11-17,IA,3155070,5877.983695947298,0.0416958563253251,0.22686197444265224,171545,2027
2020-11-18,IA,3155070,5611.953241519599,0.03965135790706138,0.22864068402485474,174839,2066
2020-11-19,IA,3155070,5394.402071237365,0.037747647484872505,0.2303504407247813,178313,2106
2020-11-20,IA,3155070,5244.427350141953,0.03602704248331392,0.232012662910071,181790,2133
2020-11-21,IA,3155070,5112.297693876963,0.03443701667247945,0.23363300657720898,184968,2160
2020-11-22,IA,3155070,5014.139247854395,0.032989021501716315,0.23522223890734884,187505,2192
2020-11-23,IA,3155070,5008.053655523516,0.03162527230467106,0.23680954240791255,189856,2206
2020-11-24,IA,3155070,4879.608622857607,0.030298511959173595,0.23835613523243232,191152,2226
2020-11-25,IA,3155070,4724.485101956212,0.029021898997292402,0.2398535616292971,194395,2271
2020-11-26,IA,3155070,4546.8793355867765,0.027789750001405964,0.24129469584679047,197086,2312
2020-11-27,IA,3155070,4383.904167399543,0.026603670339638792,0.2426841750556193,198222,2352
2020-11-28,IA,3155070,4211.281380050659,0.02549378723156613,0.2440189414411672,199683,2360
2020-11-29,IA,3155070,4054.888594445279,0.024451979297537285,0.24530413910538554,201267,2367
2020-11-30,IA,3155070,3885.907124225924,0.023516640557130347,0.2465357780624375,202410,2403
2020-12-01,IA,3155070,3760.638034906187,0.022728766498850823,0.24772771295925636,203398,2431
2020-12-02,IA,3155070,3652.57444842875,0.02202342264038856,0.24888539708304083,205773,2449
2020-12-03,IA,3155070,3569.643531268314,0.021376112212964985,0.25001679623781975,207969,2522
2020-12-04,IA,3155070,3486.4128514268446,0.020771374688976448,0.25112181541375783,210236,2605
2020-12-05,IA,3155070,3411.279697985305,0.020190358213222615,0.2522030211232937,211891,2667
2020-12-06,IA,3155070,3353.7919535740834,0.019632999504761984,0.253266006081971,213390,2683
2020-12-07,IA,3155070,3299.74765745924,0.01908962278399346,0.25431186169134234,214067,2718
2020-12-08,IA,3155070,3262.4963653691543,0.018536368089120014,0.2553459104970326,214897,2919
2020-12-09,IA,3155070,3175.4410274756488,0.01799623186539694,0.25635236709782927,216694,3021
2020-12-10,IA,3155070,3074.8351955667013,0.01747337503293696,0.25732693666223405,218377,3120
2020-12-11,IA,3155070,2991.58864105798,0.01698042536952892,0.2582751212163194,219914,3197
2020-12-12,IA,3155070,2912.877391149575,0.016514183170069013,0.25919835822568826,221159,3212
2020-12-13,IA,3155070,2798.889316358121,0.016066525253226428,0.26008546669439364,222148,3213
2020-12-14,IA,3155070,2714.111586735577,0.015641565741168154,0.26094570484655366,222785,3273
2020-12-15,IA,3155070,2603.5412057358294,0.015235119634270336,0.2617708976967078,223511,3340
2020-12-16,IA,3155070,2569.213826893298,0.01485749751875059,0.26258521047800687,225050,3354
2020-12-17,IA,3155070,2590.4305088290234,0.014520850807394034,0.2634062478904348,226465,3451
2020-12-18,IA,3155070,2611.8582675342877,0.01421728059699172,0.2642340768348114,227989,3451
2020-12-19,IA,3155070,2657.900130767368,0.013954683342205147,0.2650764987559629,229187,3533
2020-12-20,IA,3155070,2816.9413841525306,0.013766307707486177,0.2659693288307798,230084,3589
2020-12-21,IA,3155070,2957.7961629752435,0.013640796770930465,0.2669068028529014,230622,3589
2020-12-22,IA,3155070,3064.667764855329,0.01356628815698405,0.26787814984832636,231264,3653
2020-12-23,IA,3155070,3182.414681161467,0.01354090625287172,0.2688868167499043,232765,3668
2020-12-24,IA,3155070,3260.301411952361,0.0135678027668878,0.26992016986471706,233881,3739
2020-12-25,IA,3155070,3303.40577914697,0.013640248254176597,0.2709671849164107,234751,3744
2020-12-26,IA,3155070,3296.9125569258945,0.013737020723842221,0.2720121419401616,235061,3744
2020-12-27,IA,3155070,3174.462953331081,0.013819930314495204,0.2730182885401835,235539,3745
2020-12-28,IA,3155070,3055.5892218815256,0.013901291395397815,0.27398675808979145,236101,3745
2020-12-29,IA,3155070,2995.973668694997,0.013990627632615823,0.2749363324791695,236798,3812
2020-12-30,IA,3155070,2895.66096539943,0.014083215042614207,0.27585411273932203,237850,3822
2020-12-31,IA,3155070,2777.059030428765,0.014149091616996222,0.2767343020950031,239173,3891
2021-01-01,IA,3155070,2695.0453421068664,0.014182249307087995,0.2775884971975228,240766,3898
2021-01-02,IA,3155070,2644.752210923987,0.014192675048320266,0.27842675188313165,241242,3946
2021-01-03,IA,3155070,2589.6833176602513,0.014171053717222343,0.2792475524731852,242107,3946
2021-01-04,IA,3155070,2553.892385263745,0.014087680290043616,0.2800570091208234,242808,3992
2021-01-05,IA,3155070,2498.9351762839774,0.013942244218358593,0.28084904707125996,243829,3999
2021-01-06,IA,3155070,2453.802546229384,0.0137486303782137,0.28162678022654,245839,4060
2021-01-07,IA,3155070,2441.6346132634358,0.013513840003389045,0.28240065675329323,247133,4065
2021-01-08,IA,3155070,2388.1770387261745,0.013237420027532348,0.2831575898922493,248741,4124
2021-01-09,IA,3155070,2317.385453915843,0.012924900709345707,0.28389208562575624,249813,4127
2021-01-10,IA,3155070,2293.5758472288667,0.012606892960009865,0.2846190349001714,250753,4138
2021-01-11,IA,3155070,2228.4910239349406,0.012307066988035823,0.2853253555282192,251229,4139
2021-01-12,IA,3155070,2157.8800197522387,0.012022537896088804,0.2860092959858801,251866,4222
2021-01-13,IA,3155070,2070.0412468111763,0.011729063449599878,0.2866653959287692,253307,4232
2021-01-14,IA,3155070,1971.2190879733823,0.011436061431443054,0.2872901741707649,254453,4251
2021-01-15,IA,3155070,1910.8811008398309,0.011161526181959225,0.2878958282769622,255488,4257
2021-01-16,IA,3155070,1856.159676827108,0.010895641220522632,0.2884841384180453,256403,4321
2021-01-17,IA,3155070,1808.7987581504763,0.01063068562436359,0.28905743750749513,256951,4323
2021-01-18,IA,3155070,1770.628036659328,0.010371085906765906,0.289618638379951,257431,4324
2021-01-19,IA,3155070,1738.1346555673572,0.010112531348643143,0.2901695404694664,258148,4332
2021-01-20,IA,3155070,1703.598851953602,0.009860449358598429,0.29070949642985827,258865,4394
2021-01-21,IA,3155070,1660.8191494426515,0.00960911312935891,0.2912358933558988,260227,4445
2021-01-22,IA,3155070,1606.2049743133255,0.009344323556084748,0.2917449803093779,261193,4478
2021-01-23,IA,3155070,1553.4641523772777,0.009079761157675552,0.2922373510499248,262149,4487
2021-01-24,IA,3155070,1483.169884101843,0.008815356383830915,0.29270744200958715,262860,4488
2021-01-25,IA,3155070,1424.8231522571775,0.008540005061999168,0.2931590399621705,263261,4488
2021-01-26,IA,3155070,1367.5119634070234,0.008267117594992756,0.29359247312321196,263852,4492
2021-01-27,IA,3155070,1340.7983681298767,0.008008143419579103,0.2940174394054592,264583,4500
2021-01-28,IA,3155070,1323.5738474782245,0.007771550444040381,0.29443694637280965,265546,4532
2021-01-29,IA,3155070,1313.2031199280173,0.007562992165445813,0.2948531663362108,266280,4577
2021-01-30,IA,3155070,1290.711371492075,0.0073664292589658426,0.2952622575359281,266934,4651
2021-01-31,IA,3155070,1260.962915961125,0.007177781539306379,0.29566191995735175,267558,4901
2021-02-01,IA,3155070,1231.1620678654726,0.006994699487153811,0.296052136994649,267913,4906
2021-02-02,IA,3155070,1197.3642994575832,0.006813003443261998,0.2964316418232131,268376,4919
2021-02-03,IA,3155070,1145.2620800343886,0.006625092374558936,0.2967946328440254,269284,4975
2021-02-04,IA,3155070,1090.7090646955653,0.006430836847024512,0.29714033327688283,269984,5033
2021-02-05,IA,3155070,1025.6344353612644,0.006229514938451521,0.29746540829435036,270633,5067
2021-02-06,IA,3155070,976.0427655379043,0.006029784913832281,0.2977747652232102,270935,5108
2021-02-07,IA,3155070,949.4607350590371,0.005838345922837394,0.2980756969727622,271381,5108
2021-02-08,IA,3155070,924.6008577473377,0.005661307370173109,0.29836874937976027,271698,5110
2021-02-09,IA,3155070,918.5921942992201,0.005500857377634764,0.2986598973398053,272103,5145
2021-02-10,IA,3155070,919.0521049469965,0.005358717945400289,0.2989511910686123,272824,5174
2021-02-11,IA,3155070,924.1300038197585,0.005226654832914632,0.29924409423837384,273417,5196
2021-02-12,IA,3155070,936.0272742510094,0.005103821877313897,0.2995407682501235,273936,5223
2021-02-13,IA,3155070,947.3847499089296,0.004987875679600664,0.2998410420158114,274386,5236
2021-02-14,IA,3155070,945.9144648792306,0.004878592238468505,0.30014084977439653,274741,5236
2021-02-15,IA,3155070,943.5046223925998,0.0047779737756234565,0.30043989373297514,274955,5237
2021-02-16,IA,3155070,922.0432067632506,0.004679998497388038,0.300732135492037,275247,5263
2021-02-17,IA,3155070,904.1467189363191,0.0045870631328727455,0.30101870495608574,275713,5306
2021-02-18,IA,3155070,884.1924541084501,0.004504317068308112,0.30129894991233347,276229,5321
2021-02-19,IA,3155070,871.1922305243811,0.004434741168511535,0.30157507444539433,276621,5336
2021-02-20,IA,3155070,854.1821578104236,0.004380399338520175,0.3018458076328705,276966,5336
2021-02-21,IA,3155070,839.3340990480248,0.004337069502259845,0.30211183472547004,277268,5336
2021-02-22,IA,3155070,,,,277580,5374
2021-02-23,IA,3155070,,,,277821,5400
2021-02-24,IA,3155070,,,,278410,5415
2021-02-25,IA,3155070,,,,278883,5438
2021-02-26,IA,3155070,,,,279429,5463
2021-02-27,IA,3155070,,,,279744,5470
2021-02-28,IA,3155070,,,,280039,5471
2021-03-01,IA,3155070,,,,280279,5472
2021-03-02,IA,3155070,,,,280509,5498
2021-03-03,IA,3155070,,,,280991,5501
2021-03-04,IA,3155070,,,,281391,5536
2021-03-05,IA,3155070,,,,281765,5549
2021-03-06,IA,3155070,,,,282127,5552
2021-03-07,IA,3155070,,,,282384,5558
2020-02-19,ID,1787065,3.8042358354795867,2.128761872388294e-06,2.128761872388294e-06,0,0
2020-02-20,ID,1787065,6.274548560242695,5.639853276586068e-06,5.639853276586068e-06,0,0
2020-02-21,ID,1787065,7.1523904701538825,9.642164591593569e-06,9.642164591593569e-06,0,0
2020-02-22,ID,1787065,8.160459579124442,1.4208567928419282e-05,1.4208567928419282e-05,0,0
2020-02-23,ID,1787065,9.29627718497608,1.9410548373996852e-05,1.9410548373996852e-05,0,0
2020-02-24,ID,1787065,10.459360514788905,2.5263363193149436e-05,2.526336319314943e-05,0,0
2020-02-25,ID,1787065,12.709259415082567,3.237516909561105e-05,3.237516909561104e-05,0,0
2020-02-26,ID,1787065,17.56195903349319,4.220243281209209e-05,4.220243281209209e-05,0,0
2020-02-27,ID,1787065,22.74511595769513,5.493007056320642e-05,5.493007056320642e-05,0,0
2020-02-28,ID,1787065,28.910928483918788,7.110795356349952e-05,7.110795356349952e-05,0,0
2020-02-29,ID,1787065,35.1438566383546,9.077363815715145e-05,9.077363815715145e-05,0,0
2020-03-01,ID,1787065,41.15059640940011,0.0001138005545868281,0.0001138005545868281,0,0
2020-03-02,ID,1787065,49.783779903955505,0.00014165839965903058,0.00014165839965903058,0,0
2020-03-03,ID,1787065,63.470574085790346,0.00017717505634795368,0.00017717505634795368,0,0
2020-03-04,ID,1787065,81.9780354271164,0.0002230480578488036,0.0002230480578488036,0,0
2020-03-05,ID,1787065,102.83410794010005,0.00027846287046312963,0.0002805916323355179,0,0
2020-03-06,ID,1787065,123.89479595597729,0.0003442804246067867,0.00034992027788337276,0,0
2020-03-07,ID,1787065,147.70002626445103,0.0004229276119191101,0.0004325697765107036,0,0
2020-03-08,ID,1787065,182.07888930253085,0.0005202483191812445,0.0005344568871096638,0,0
2020-03-09,ID,1787065,226.69679078035279,0.0006419005890177513,0.000661311137391748,0,0
2020-03-10,ID,1787065,276.79982198520037,0.0007909385151538522,0.0008162018783470017,0,0
2020-03-11,ID,1787065,338.29077266891596,0.0009731263556934149,0.0010055015247890258,0,0
2020-03-12,ID,1787065,420.75657804682845,0.0011987446846368696,0.0012409471174489616,0,0
2020-03-13,ID,1787065,513.0173674827364,0.001473089630973484,0.00152801970153669,0,0
2020-03-14,ID,1787065,601.4745618024319,0.0017934829201479196,0.001864590873711419,2,0
2020-03-15,ID,1787065,671.1568041193974,0.0021493809694528095,0.0022401546076099605,5,0
2020-03-16,ID,1787065,724.2347667584348,0.002531618980017078,0.002645419534603906,5,0
2020-03-17,ID,1787065,753.781251218806,0.0029255595872780624,0.0030672179869370925,7,0
2020-03-18,ID,1787065,746.338679759753,0.003307676693076655,0.0034848517494246085,9,0
2020-03-19,ID,1787065,697.3503220969117,0.0036520247087726684,0.0038750727666214714,11,0
2020-03-20,ID,1787065,624.5083683984342,0.00394394148877694,0.004224533121112458,23,0
2020-03-21,ID,1787065,544.0903642267772,0.004179073153417453,0.004528993431300826,31,0
2020-03-22,ID,1787065,468.16742187477905,0.004358399252697742,0.0047909690292084455,42,0
2020-03-23,ID,1787065,393.08396429531984,0.004476472783874722,0.005010929670984385,47,0
2020-03-24,ID,1787065,324.35306431484514,0.004531118962684385,0.005192430100076133,50,0
2020-03-25,ID,1787065,273.91746719660324,0.004529506063999336,0.005345707942346337,73,0
2020-03-26,ID,1787065,250.63648635611185,0.004480456764554266,0.0054859582893432915,123,0
2020-03-27,ID,1787065,227.6851654855231,0.004372418493668034,0.005613365611116995,189,3
2020-03-28,ID,1787065,213.6577928244124,0.00420490383994345,0.00573292354148014,230,4
2020-03-29,ID,1787065,203.44181229435387,0.003982173973090214,0.005846764846801633,261,5
2020-03-30,ID,1787065,195.21203542738346,0.0037158463528346474,0.005956000960444608,310,6
2020-03-31,ID,1787065,195.02523358504638,0.0034197130095184342,0.006065132544122339,415,7
2020-04-01,ID,1787065,198.56618147239905,0.0031090275729246854,0.006176245559861777,525,9
2020-04-02,ID,1787065,187.15252068588748,0.0027961200071260914,0.006280971756550699,669,9
2020-04-03,ID,1787065,183.0050941511379,0.002508304383214384,0.0063833771498358555,891,9
2020-04-04,ID,1787065,178.76881459579403,0.0022588788985215278,0.0064834120196339854,1013,10
2020-04-05,ID,1787065,173.883926065746,0.0020517199881511542,0.00658071341945198,1077,10
2020-04-06,ID,1787065,170.537487174619,0.001885173200709086,0.006676142229917531,1101,10
2020-04-07,ID,1787065,163.29468773381305,0.0017565884673269724,0.006767518138311357,1170,13
2020-04-08,ID,1787065,148.70043889737278,0.0016582973444984953,0.006850727444574628,1210,15
2020-04-09,ID,1787065,134.93220206648692,0.0015805244234631014,0.006926232365809439,1232,18
2020-04-10,ID,1787065,125.87946184155261,0.001510713294872614,0.006996671584215906,1353,24
2020-04-11,ID,1787065,115.93962637652524,0.0014481830908179224,0.007061548701934917,1396,25
2020-04-12,ID,1787065,105.51275505780366,0.0013876676435529327,0.007120591185033072,1407,27
2020-04-13,ID,1787065,94.07641795328318,0.0013264693131390581,0.007173234159940691,1426,27
2020-04-14,ID,1787065,83.56966022471362,0.0012639968372063581,0.007219997797650966,1453,33
2020-04-15,ID,1787065,77.94421362422895,0.0011984810221907785,0.007263613566313117,1464,39
2020-04-16,ID,1787065,78.39035369401338,0.0011312334247176113,0.0073074789845793894,1587,41
2020-04-17,ID,1787065,81.08074604551607,0.0010718781272659956,0.007352849883816695,1609,41
