date,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2020-08-03,331875705,172238.13627851673,0.008646927428052656,0.07886239346577144,4679905,147720
2020-08-04,331875705,167734.99837543487,0.008495166683598305,0.07936780858308302,4731103,148961
2020-08-05,331875705,162214.986725772,0.00834336500912758,0.07985659093226333,4783801,150316
2020-08-06,331875705,156972.99929671286,0.008193827367450638,0.08032957824929729,4837849,151557
2020-08-07,331875705,151511.72820051617,0.008044904876607422,0.08078610979384201,4898672,152880
2020-08-08,331875705,146992.7840407576,0.007897089464640286,0.08122902496306406,4952201,153966
2020-08-09,331875705,143360.62418681436,0.007750360900355363,0.08166099579439325,5002967,154587
2020-08-10,331875705,140380.9024647985,0.007602869848485932,0.08208398819892856,5044337,155017
2020-08-11,331875705,138160.03935769925,0.00745406711244527,0.08250028875144323,5099272,156337
2020-08-12,331875705,136670.01232149173,0.007305752877907562,0.08291209958984581,5155458,157854
2020-08-13,331875705,135598.81477742875,0.00715667266277182,0.08332068272122453,5207221,159017
2020-08-14,331875705,134700.15637340304,0.007008353205607031,0.08372655803642247,5264322,160243
2020-08-15,331875705,134442.549602196,0.006862616265046986,0.08413165713700953,5320368,161470
2020-08-16,331875705,133806.34300323276,0.006722834767575731,0.08453483923496764,5362871,162087
2020-08-17,331875705,133124.8772628715,0.0065925583563510495,0.08493596795652585,5400622,162498
2020-08-18,331875705,132876.74688650644,0.006473955551749821,0.08533634901752125,5440692,163677
2020-08-19,331875705,132712.6671309623,0.006368427094207342,0.08573623567729032,5485765,165088
2020-08-20,331875705,132039.82715500088,0.0062775040193448085,0.08613409495160813,5529609,166217
2020-08-21,331875705,131994.34555283902,0.006202238932544093,0.0865318171818414,5576065,167336
2020-08-22,331875705,130269.88100495211,0.006138233502572761,0.0869243432964148,5622119,168371
2020-08-23,331875705,128441.56064656493,0.006082335396400173,0.0873113603594642,5660019,168948
2020-08-24,331875705,126161.81446126316,0.006030512351005659,0.0876915081453989,5694562,169289
2020-08-25,331875705,122967.35807382499,0.005978042272212233,0.0880620304711408,5731401,170429
2020-08-26,331875705,119529.88509616924,0.005921906333422951,0.08842219508486618,5775732,171729
2020-08-27,331875705,116570.498279791,0.005861342954607075,0.08877344254445285,5819843,172857
2020-08-28,331875705,112368.3186244726,0.005791345374781351,0.08911202809600587,5865958,173877
2020-08-29,331875705,110256.62627202095,0.005717692709843488,0.08944425074626593,5909953,174894
2020-08-30,331875705,109328.70845508439,0.005642020279566883,0.08977367741657641,5948719,175371
2020-08-31,331875705,109196.81307864314,0.005567867427900355,0.09010270666286797,5980439,175751
2020-09-01,331875705,109768.98663231802,0.005497492012409927,0.09043345996893577,6022681,176765
2020-09-02,331875705,110900.59962704849,0.0054312740069085656,0.0907676230244298,6053336,177800
2020-09-03,331875705,112087.4256027909,0.005369126518504221,0.09110536219579456,6097979,178872
2020-09-04,331875705,115175.83563323134,0.005318312339377221,0.09145240729098532,6149579,179871
2020-09-05,331875705,118756.30034701418,0.005278423775657785,0.09181024095749914,6194439,180797
2020-09-06,331875705,121418.87985120193,0.005251754148986107,0.09217609744540091,6227472,181249
2020-09-07,331875705,123708.95288211963,0.005237493967559312,0.09254885432702352,6255589,181476
2020-09-08,331875705,126451.47740322242,0.0052383667730632865,0.09292987491846219,6277899,181823
2020-09-09,331875705,129097.11885616939,0.005256836822813823,0.09331886729395464,6308632,182911
2020-09-10,331875705,131616.9842997742,0.0052932573833474866,0.09371545246821367,6346041,184072
2020-09-11,331875705,132564.46513889628,0.005341450024803738,0.09411489256925663,6390739,185087
2020-09-12,331875705,131193.76023575795,0.005398174398801784,0.0945102024948077,6432589,185904
2020-09-13,331875705,130516.66006546438,0.0054592214519250115,0.09490347219819097,6467168,186296
2020-09-14,331875705,130028.05546844493,0.005521592233219052,0.09529526964979547,6500740,186703
2020-09-15,331875705,128468.89400886568,0.005579662410215655,0.09568236907308363,6535518,187737
2020-09-16,331875705,127064.3654865775,0.005631776435417528,0.0960652364043533,6575837,188927
2020-09-17,331875705,125882.84565585382,0.005676920583672687,0.09644454360810248,6619479,189807
2020-09-18,331875705,125273.69441755398,0.005716653135999056,0.0968220153317936,6666368,190708
2020-09-19,331875705,125869.36918289332,0.0057488746375689345,0.09720128192855429,6712036,191455
2020-09-20,331875705,126442.61795314036,0.005772034867408977,0.09758227582490817,6747569,191782
2020-09-21,331875705,127419.83098933016,0.005790116790995786,0.09796621423639663,6786731,192063
2020-09-22,331875705,129368.09979556777,0.005807168798202664,0.0983560231252262,6835717,192922
2020-09-23,331875705,131359.11755940344,0.0058219563830793014,0.0987518313015415,6875215,194078
2020-09-24,331875705,133740.16581036712,0.005835946701997638,0.09915481399595223,6918556,195016
2020-09-25,331875705,137417.02198634297,0.005853423237939215,0.0995688757061529,6973793,195863
2020-09-26,331875705,141598.59353112563,0.0058806446592608785,0.09999553722851745,7021061,196736
2020-09-27,331875705,145838.8685738051,0.005924772952225401,0.10043497544703306,7056051,197046
2020-09-28,331875705,150316.2929589553,0.005984432736280672,0.1008879049344716,7091427,197292
2020-09-29,331875705,154854.8958341859,0.006059240382612425,0.10135451003240788,7128193,198016
2020-09-30,331875705,158903.40494873366,0.006150944928866775,0.1018333140019504,7173102,199080
2020-10-01,331875705,162345.01429157963,0.006257251742753626,0.10232248814710689,7218822,199942
2020-10-02,331875705,163862.83505301506,0.006371692145666401,0.1028162357537689,7268249,200784
2020-10-03,331875705,165633.207618308,0.00649330247324598,0.10331531780503961,7319123,201522
2020-10-04,331875705,167216.97603901444,0.006617890101183738,0.10381917202973799,7357288,201902
2020-10-05,331875705,168441.6017245277,0.006744440442587571,0.10432671626749573,7395040,202233
2020-10-06,331875705,170223.211406345,0.006873414572878352,0.10483962880927504,7433886,202846
2020-10-07,331875705,174059.5651182841,0.007008077835809021,0.10536410096103518,7485102,203775
2020-10-08,331875705,179179.54382460585,0.00715216920961176,0.10590400051115323,7540410,204754
2020-10-09,331875705,185934.3659750112,0.007309439535153197,0.10646425353110545,7597403,205667
2020-10-10,331875705,192451.65430711914,0.007475268583473489,0.10704414428962636,7655038,206358
2020-10-11,331875705,199652.73490878902,0.007650195944841094,0.10764573317335857,7701710,206829
2020-10-12,331875705,207441.03717768556,0.007835814137663858,0.10827078958469695,7744944,207114
2020-10-13,331875705,215174.89025657193,0.008031244524162371,0.10891914945863397,7791923,207832
2020-10-14,331875705,221440.46791298594,0.008231878590096182,0.10958638862250401,7849163,208633
2020-10-15,331875705,232914.97293504755,0.008454888490704344,0.11028820249265477,7912804,209561
2020-10-16,331875705,244672.3219137702,0.008702955180678503,0.11102544332778541,7981309,210452
2020-10-17,331875705,257014.53011687187,0.0089836376580652,0.1117998734118341,8038984,211232
2020-10-18,331875705,270091.55886478093,0.009298389083592035,0.11261370688863163,8086941,211637
2020-10-19,331875705,284322.08185727586,0.009651247409929184,0.11347041943966722,8144591,212080
2020-10-20,331875705,299411.1835647208,0.010045881846457742,0.1143725981139535,8205165,212913
2020-10-21,331875705,316783.9902706869,0.010487495307932249,0.11532712411720723,8266875,213941
2020-10-22,331875705,324563.092340627,0.010940988965210785,0.11630508992624597,8340294,215058
2020-10-23,331875705,333379.2226399839,0.011405619778772079,0.11730962028992535,8422869,216007
2020-10-24,331875705,344200.16892030207,0.011882502541086032,0.11834675607219147,8506661,216903
2020-10-25,331875705,357899.7740802068,0.01238102689005303,0.11942517117967942,8571132,217294
2020-10-26,331875705,372231.906451718,0.012901038355016785,0.12054677152837531,8634562,217691
2020-10-27,331875705,388394.1687443838,0.013446282037637957,0.12171707162233492,8706817,218613
2020-10-28,331875705,404599.2830888604,0.01401705112370977,0.1229362005823438,8786517,219660
2020-10-29,331875705,425484.34594487125,0.014631871295713278,0.12421825991821736,8875882,220720
2020-10-30,331875705,445737.8061575639,0.015273144007201802,0.12556134649985654,8973824,221667
2020-10-31,331875705,463596.81225881906,0.015932802087159924,0.12695824541494538,9065118,222625
2020-11-01,331875705,473536.39389917086,0.016585220629765505,0.12838509404159953,9207091,223035
2020-11-02,331875705,482040.76151777286,0.017223860938350287,0.12983756782698191,9290545,223510
2020-11-03,331875705,487483.6016612908,0.017836022409477,0.1313064418491442,9410494,225027
2020-11-04,331875705,490543.3192647926,0.018411937225838965,0.13278453533979245,9516490,226158
2020-11-05,331875705,492588.2900438952,0.01894166657066464,0.13426879068787193,9635513,227312
2020-11-06,331875705,493258.964192141,0.019449976969135998,0.13575506689538203,9765503,228497
2020-11-07,331875705,493531.12735957187,0.019932542888565347,0.13724216317849064,9897616,229622
2020-11-08,331875705,500765.8139521108,0.020404302775393485,0.13875105884758496,10010061,230135
2020-11-09,331875705,505565.13307334384,0.020849244531504066,0.14027441571118346,10128464,230712
2020-11-10,331875705,510371.55668870406,0.021265483648003975,0.1418122551763793,10264033,232070
2020-11-11,331875705,513477.3065129381,0.021642381190921604,0.14335945281325646,10413366,233647
2020-11-12,331875705,515617.7216636714,0.021976899315937146,0.1449130998982809,10570908,234759
2020-11-13,331875705,516671.86949010583,0.022251663398307184,0.14646992331652453,10745541,236060
2020-11-14,331875705,518466.50169138785,0.022470807778079797,0.14803215427793645,10913267,237413
2020-11-15,331875705,517890.98518986936,0.022634405691735606,0.14959265110668096,11060329,238125
2020-11-16,331875705,518731.2850626914,0.022770585865465164,0.15115567990706474,11210306,238732
2020-11-17,331875705,520773.309216433,0.022887293859196314,0.15272486168617821,11370132,240285
2020-11-18,331875705,527123.9621041261,0.02300673725274883,0.15431317910189307,11538352,242170
2020-11-19,331875705,536347.8989033855,0.023144754525325606,0.15592928986511803,11726284,244180
2020-11-20,331875705,548746.5560273438,0.023313969279938174,0.15758275996781004,11923448,246090
2020-11-21,331875705,562726.7798733561,0.023523288053908735,0.1592783549492907,12109833,247641
2020-11-22,331875705,576242.0588001708,0.023772510670070406,0.16101467384856114,12264021,248564
2020-11-23,331875705,592251.4814320643,0.024048173112670577,0.16279923196025556,12418717,249417
2020-11-24,331875705,606853.414309628,0.024353372558457917,0.16462778826964136,12585220,251508
2020-11-25,331875705,619813.043406139,0.024683139049552636,0.16649539422593196,12773716,253789
2020-11-26,331875705,630152.9708734793,0.0250347033930786,0.1683941562063351,12903480,255181
2020-11-27,331875705,637818.1765256857,0.02540291490425871,0.17031601480253963,13102354,256585
2020-11-28,331875705,640366.7341782739,0.02577562933566961,0.17224555265219413,13253823,257828
2020-11-29,331875705,643156.2740520724,0.026151341599273497,0.17418349587720988,13391077,258653
2020-11-30,331875705,644642.6282487666,0.0265332666427439,0.17612591774942482,13541108,259690
2020-12-01,331875705,645396.2701968673,0.026914930570611645,0.1780706104776764,13722291,262179
2020-12-02,331875705,643086.7919511521,0.027283482654696014,0.18000834434087423,13925720,264990
2020-12-03,331875705,641676.2775836617,0.027628648973753733,0.18194182807564677,14141991,267812
2020-12-04,331875705,639543.8806020843,0.027939596657311043,0.18386888652242903,14372304,270375
2020-12-05,331875705,639743.9757514948,0.02821378792335792,0.185796547891168,14591374,272861
2020-12-06,331875705,638419.3652484801,0.028441863025677097,0.18772021797496788,14773954,274024
2020-12-07,331875705,632659.0129902938,0.028611857253456205,0.1896265311020173,14955851,275315
2020-12-08,331875705,630835.4302999204,0.028728117492716136,0.1915273494529717,15173695,277995
2020-12-09,331875705,631018.3643486555,0.02880093074681989,0.19342871901646128,15390423,281164
2020-12-10,331875705,629002.8285623734,0.028828621189409636,0.19532401541534156,15611269,284296
2020-12-11,331875705,629568.3301640335,0.02882685956389551,0.19722101577023066,15848202,287043
2020-12-12,331875705,629983.9129983432,0.028803253546915923,0.19911926834945554,16075106,289540
2020-12-13,331875705,630124.6133312968,0.028772392231391258,0.20101794488358532,16262357,291041
2020-12-14,331875705,633619.3032023452,0.028743655657107434,0.20292715153431734,16455643,292398
2020-12-15,331875705,624079.9002569534,0.02868169653300761,0.20480761428243244,16648861,295322
2020-12-16,331875705,621241.3386353028,0.02860891346634244,0.20667952394401884,16883149,298775
2020-12-17,331875705,624558.1819914264,0.028553083498434047,0.20856142783930826,17126119,302240
